record_id,person_group,group_size,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,id
1833,Person 41,6,grayson,stanley,9.0,eaglemont retreat,kimberley,brighton-le-sands,4107,tas,19710422.0,5818249,43232
3591,Person 41,6,grayson,stanley,9.0,eaglemont retreat,kimberley,,4107,tas,19710422.0,5818249,29674
4206,Person 41,6,grayson,stanley,9.0,eaglemont retreat,,brighton-le-sands,4107,tsa,19710422.0,5818249,86432
271,Person 42,6,keeley,felmingham,32.0,angliss place,cranbrook,annandale,2670,nsw,19860811.0,5148092,15756
597,Person 42,6,keeley,felmindgham,32.0,angliss place,cranbrook,annandale,2640,wa,19860811.0,5148092,25653
690,Person 42,6,keeley,felmingham,32.0,angliss place,cranbrnook,annandale,2640,nsw,19860811.0,5148092,37626
803,Person 42,6,olivia,felmingham,32.0,anglissp lace,cranbrook,annandale,2604,nsw,19860811.0,5148092,84761
1840,Person 42,6,felmingham,keeley,32.0,angliss place,cranbrook,annandale,2640,nsw,19860811.0,5148092,97482
4102,Person 42,6,keeley,felmingham,32.0,angliss place,cranbrook,annandale,2640,nsw,19860811.0,5148092,38353
273,Person 43,6,spyke,karlsen,4.0,northam street,aptmt 206,southbank,2329,aw,19110129.0,5567470,92678
1138,Person 43,6,spyke,karlsen,4.0,northam street,,southbank,2320,wa,19641029.0,5567470,33937
1588,Person 43,6,spyke,karlen,4.0,northam street,aptmt 206,southbank,2320,wa,19641029.0,5567470,75496
2146,Person 43,6,karlsen,spyke,4.0,northam street,aptm 206,southbank,2320,wa,19641029.0,5567470,26631
3016,Person 43,6,anthony,goode,4.0,northam htreet,,southbank,2320,wa,19641029.0,5567470,77269
3438,Person 43,6,spyke,karlsen,4.0,northam street,aptmt 206,southbank,2320,wa,19641029.0,5567470,9833
283,Person 44,6,lachlq-njohn,rivers,5.0,perier place,oakdale,corio,4313,nsw,19960904.0,8009557,80197
1127,Person 44,6,lachlan-john,rivers,5.0,perier place,oakdale,ringwood,4313,nsw,19960904.0,8718844,3208
1135,Person 44,6,lachlan-john,rivers,5.0,perier place,oakdlae,ringwood,4313,nsw,19960904.0,8718844,30129
1257,Person 44,6,lachlan-john,rivdrs,5.0,perire place,oakiale,ringwood,4313,nsw,19960904.0,8718844,31791
2217,Person 44,6,lachlan-john,rivers,5.0,perier place,oakdale,ringlod,4313,nsw,19960904.0,8718844,5045
3055,Person 44,6,lachlan-john,rivers,5.0,perier olace,oakdale,ringwood,4313,nsw,19960904.0,8718844,50097
289,Person 45,6,samara,willing,,,coolzinda,concord,3765,nsw,19600828.0,1045315,17927
751,Person 45,6,samara,willing,,,cool inda,concord,3765,nsw,19270204.0,1045315,71051
2200,Person 45,6,samara,wiling,,,coolinda,concord,3765,nsw,19270204.0,1045315,36845
3740,Person 45,6,samara,willing,,,coolinda,concotd,3765,nsw,19270204.0,1045315,56262
4066,Person 45,6,samara,willing,,,coolinda,concord,3765,nsw,19270204.0,1045315,91965
4927,Person 45,6,willing,samara,,,coolinda,concord,3756,nsw,19270204.0,1045315,43363
299,Person 46,6,trentk,brni,40.0,madigan street,,ekibin,3196,nsw,19700723.0,7357958,45615
915,Person 46,6,carmne,brakhn,40.0,madigan street,,ekibwin,3196,nsw,19700723.0,7357958,75330
1383,Person 46,6,trent,brain,40.0,madigan street,,ekibin,3196,nsw,19700723.0,7357958,60891
1482,Person 46,6,trent,brain,40.0,madigan street,,ekibin,3225,nsw,19700723.0,7357958,59763
3207,Person 46,6,trent,brain,40.0,madigan syreet,,ekibin,3196,nsw,19700723.0,7357958,86293
4265,Person 46,6,trent,brain,40.0,madigan street,,ekibitn,3196,nsw,19700723.0,7357958,86346
300,Person 47,6,amber,kexel,49.0,daintree crescent,,new farm,4061,vic,,9952722,28662
490,Person 47,6,amber,kexel,9.0,daintree crescent,killuke,new farm,461,vic,,9952722,86441
1145,Person 47,6,amber,kexel,49.0,daintree crxescent,,new farm,4016,vic,,9952722,65283
1796,Person 47,6,amber,kexel,75.0,daintree crescent,,new farm,4061,vic,,9952722,72263
2044,Person 47,6,amber,kexel,49.0,daintree crescent,,new fam,4071,vic,,9952722,87614
2710,Person 47,6,kexel,amber,49.0,daintree crescent,,new farm,4061,vic,,9952722,83582
301,Person 48,6,crea,lauren,118.0,city walk,sit 9,atholp ark,3081,vic,19960613.0,1646449,61979
553,Person 48,6,laurdn,crea,18.0,city walk,sit 9,athol rpark,3081,vic,19960613.0,1646449,54863
632,Person 48,6,lauren,crwea,18.0,sit 9,city walk,athol park,3081,vic,19960613.0,1646449,23794
2025,Person 48,6,lauren,crea,18.0,city walk,sit 9,athol park,3081,vic,19960613.0,1646449,57884
2483,Person 48,6,lauren,crea,18.0,cith walk,sit 9,athol park,3081,vic,19960613.0,1646449,75005
2573,Person 48,6,lauren,crea,18.0,city walk,,athol park,3081,vic,19960613.0,1646449,39761
314,Person 49,6,wilkins,zanke,,jervois street,cerbrus,coolroo,6208,nsw,19471017.0,7918563,83897
530,Person 49,6,zane,wilkins,,jervois street,cerbrus,coolaroo,6280,nsw,19471017.0,7918563,10220
914,Person 49,6,zane,wilkins,,jervois street,cerbrus,coolaroo,6208,nsw,19471017.0,7918563,98408
946,Person 49,6,kiera,green,,jervoisstreet,,coolar oo,6208,nsw,19471017.0,7918563,41877
1126,Person 49,6,alka,wilknis,,jervois street,cerbru,coolaroo,6298,nsw,19471017.0,7918563,15892
4105,Person 49,6,zane,wilkids,,britten-jones drive,cerbrus,coolaroo,6208,nsw,19471017.0,7918563,2766
328,Person 50,6,zac,cresp,,nambucca street,,sandy bay,2768,vic,19761117.0,2624663,78895
672,Person 50,6,flyn,cresp,,nambucca street,,sandy bay,2768,vic,19761117.0,4839140,28571
747,Person 50,6,flynn,cresp,,nambucc a street,rowethorpe,sandy bay,2768,vic,19761117.0,2624663,68406
1582,Person 50,6,flynn,cres,,nambucca street,,sandy bay,2768,vic,19761117.0,2624663,21239
2224,Person 50,6,flynn,crdsp,,nambucca street,,sandy bay,2786,vic,19761117.0,2624663,49621
2255,Person 50,6,flynn,cresp,,nambucca street,,sandy bay,2768,vic,19761117.0,2624663,11971
343,Person 51,6,chloe,arneil,113.0,pulle street,,belmoot,4883,nsw,19951224.0,4389592,78827
683,Person 51,6,chloe,arneik,113.0,nelson place,blue hills,belmont,4883,sa,19000803.0,4389592,70903
1720,Person 51,6,chloe,arneil,113.0,pullenstreet,blue hills,belmont,4883,nsw,19951224.0,4389592,79796
2905,Person 51,6,chloe,arneil,113.0,pullen sreet,blue hills,belmlnt,4883,nsw,19951224.0,4389592,61028
3986,Person 51,6,chloe,arneil,113.0,pullen street,blue hills,belmont,4883,nsw,19951224.0,4389592,83172
4021,Person 51,6,chloe,arniel,113.0,pullen street,blue h ills,belmont,4838,nsw,,4389592,77078
344,Person 52,6,christopher,vilums,14.0,tazewlel circuit,,gerogeyr,4754,sa,19851127.0,5181241,77129
882,Person 52,6,christopher,vilums,10.0,rene street,,crows nest,4754,sa,19851127.0,5181141,78008
1016,Person 52,6,christopher,vilums,14.0,renestreet,,crowsm nest,4754,sa,19851127.0,5181141,69811
1171,Person 52,6,christopher,vilums,14.0,rene street,,crows nest,4754,sa,19851127.0,5181141,7544
2587,Person 52,6,christopher,clarke,14.0,rene street,,crows nest,4754,sa,19851127.0,5181141,47226
3286,Person 52,6,christopher,vilums,14.0,rene street,dalamar,crows nest,7454,sa,19191211.0,5181141,780
356,Person 53,6,dale,ottens,44.0,antigua,bellchambers crescent,wingham,5290,sa,,8176920,51242
1648,Person 53,6,dale,ottensv,44.0,freda bennett circuit,antigua,wingham,5290,sa,19421010.0,8176920,79909
1742,Person 53,6,dale,otetns,44.0,bellchambe rs crescent,antiga,winghem,5299,sa,19421010.0,8176920,93565
1746,Person 53,6,matilda,ottens,44.0,bellchambers crescent,,wingham,5290,sa,19421010.0,8176920,88225
4044,Person 53,6,dale,ottens,44.0,bellchambers crescent,antigua,wingham,5290,sa,19421010.0,8176920,88811
4571,Person 53,6,dalke,ottens,44.0,bellchamberscrescent,antiekua,wingham,5290,sa,19930316.0,8176920,52151
364,Person 54,6,robert,mccarthy,39.0,gudgenbe close,ocean sta s villas,cairns,3450,nsw,19070923.0,5234558,11162
1641,Person 54,6,robert,mccarthy,9.0,gudgenby close,ocean star villas,cairns,3450,nsw,19070923.0,5234558,55518
2057,Person 54,6,chawlie,mccarthy,53.0,gudgenby close,ocean stara villas,caiens,3450,nsw,19070923.0,5234558,92906
2481,Person 54,6,bea u,mccarthy,9.0,gudgenby close,ocean star villas,caiyns,3450,nsw,19070923.0,5234558,842
2798,Person 54,6,robert,mccarthy,9.0,gudgenby close,ocean star villas,cairns,3540,nsw,19070923.0,5234558,90776
3130,Person 54,6,robert,mccarthy,9.0,gudgenby close,ocean startvillas,cairns,3450,nsw,19070923.0,5234558,28756
385,Person 55,6,paul,coleman,35.0,fisk sreet,shopping centre,north ryde,2710,sa,19940821.0,7652642,72057
705,Person 55,6,christopher,coleman,,fisk street,shopping centre,north ryde,2710,sa,19940821.0,7652642,7920
2233,Person 55,6,palu,coleman,35.0,fisk street,,north ryde,2170,sa,19940821.0,7652642,92005
2568,Person 55,6,paul,coleman,35.0,fiskstrneet,shopping centre,north ryde,2720,sa,19940821.0,7652642,7076
3458,Person 55,6,paul,coleman,35.0,fisk street,shopping centre,north ryde,2710,sa,19940821.0,7652642,26487
3592,Person 55,6,paul,cole man,35.0,fisk street,,nort hryde,2710,sa,19940821.0,7652642,66654
388,Person 56,6,breeanne,dibben,6.0,collicottvcircuit,berkley lodge,loganholme,2317,nsw,19241203.0,6261894,83187
898,Person 56,6,breeanne,dibben,6.0,collicott circuit,berkley lodge,loganholme,2317,nsw,19241203.0,6261894,71734
1663,Person 56,6,breeanne,dibben,6.0,collicot t circuit,berkley lodge,loganholme,2317,nsw,19241203.0,6261894,1460
2580,Person 56,6,breeanne,dibben,6.0,collicott circuit,,loganholme,2317,nsw,19241203.0,6261895,58086
3155,Person 56,6,dibben,breeanne,6.0,collicott circuit,berkley lodge,loganohlme,2317,nsw,19830905.0,6261894,27109
3727,Person 56,6,breeanne,dibben,6.0,collicott circuit,berkley lodge,blacktown,2317,nsw,19241203.0,6261894,78874
392,Person 57,6,daniel,coxon,8.0,downard street,homewood,laanecoorie,3128,sa,19070923.0,5430172,33673
864,Person 57,6,cooper,coxon,8.0,downard sstreet,homew ood,laaneocorie,3128,sa,19070923.0,5430172,79755
2051,Person 57,6,cooper,coxon,8.0,downards treet,homewood,laanecoorie,3172,sa,19070923.0,5430172,35500
2881,Person 57,6,cooper,coxon,8.0,downard street,homewood,laanecoorie,3128,sa,19070923.0,5430172,79596
3988,Person 57,6,cooper,coxno,8.0,downard street,homewod,laanecoorie,3182,sa,19070923.0,5430172,83074
4097,Person 57,6,cooper,coxon,35.0,downard street,homewood,laanecoorie,3128,sa,19070923.0,5430172,79413
394,Person 58,6,aidan,blackwell,24.0,eddy crescent,crosshills,white paltch,2211,vic,19670617.0,5406026,39431
769,Person 58,6,aidan,blackcwell,2.0,crosshills,eddy crescent,white patch,2121,vic,19980911.0,5406026,65498
1235,Person 58,6,aida,webb,24.0,eddycreuscent,crosshills,white patch,2121,vic,19980911.0,5406026,99814
1633,Person 58,6,aidan,blackwell,24.0,eddy crscent,,white patch,2121,vic,19190807.0,5406026,57700
3956,Person 58,6,aidan,blackwell,24.0,eddy crescent,crosshills,whiteqpatch,2121,vic,19980911.0,5406026,75906
4400,Person 58,6,aidan,blackwell,24.0,eddy crescent,crosshills,white patch,2121,vic,19980911.0,5406026,66988
397,Person 59,6,harry,tippins,86.0,bussau close,nort h arm,klemzog,4005,nws,19490706.0,7994028,13033
1803,Person 59,6,harry,tippins,86.0,bussau close,north arm,klemzig,4005,nsw,19490706.0,7994028,39549
1891,Person 59,6,tippins,hacry,86.0,bussau c lose,north arm,klemzig,4095,nsw,19490706.0,7994028,59581
2682,Person 59,6,harry,tippins,86.0,bussauw close,,klemziog,4005,nsw,19490706.0,7994028,25665
3159,Person 59,6,harry,tippins,86.0,north arm,bussau close,klemsig,4050,nsw,19490706.0,7994028,74780
4939,Person 59,6,harry,tippins,86.0,bussauc lose,north arm,klemzig,4005,nsw,19490706.0,7994028,97218
403,Person 60,6,liam,toseland,6.0,,hilldale,mosn an,4702,sa,19100830.0,4439847,8673
1041,Person 60,6,abby,toseland,55.0,haines street,hilldale,mosman,8277,sa,19100830.0,4439847,8457
2432,Person 60,6,abbxy,toseland,55.0,haines street,hilldale,mosman,2877,sa,19100830.0,4439847,22215
2865,Person 60,6,abby,toseland,55.0,haines street,hilldale,mosman,2877,sa,19100830.0,4439847,67504
3193,Person 60,6,abby,tosealnd,55.0,haines sdtreet,hillwdale,mosman,2877,sa,19100830.0,4439847,69242
4437,Person 60,6,abby,toselda,55.0,haines street,hilldale,mosmqan,2877,sa,19100830.0,4439847,66564
407,Person 61,6,felicigy,pulford,40.0,federal highway,argyle,mayfield,4125,qld,19860610.0,2661643,96444
630,Person 61,6,felicity,pulford,3.0,federalhighway,argyle,charlestown,4125,qld,19860610.0,2661643,52827
1854,Person 61,6,felicity,pulford,18.0,federal highway,argyle,mayfidld,4125,qld,19860610.0,2661643,67674
3620,Person 61,6,felicity,pulford,25.0,federal highway,argyle,mayfield,4125,qld,19860610.0,2661643,46053
4142,Person 61,6,felicity,,25.0,federal highway,argy le,mayfield,4125,qld,,2661643,51162
4872,Person 61,6,felicty,pulford,25.0,federal jhighway,argyl w,mayfield,4125,qld,19860610.0,2661643,71412
423,Person 62,6,kykee,turale,81.0,rose scott circuit,,ashfield,4226,vic,19461101.0,4783085,98978
1205,Person 62,6,kylee,stepehndon,81.0,rose scott circuit,cordobak anor,ashfield,4226,vic,19461101.0,4783085,14349
1591,Person 62,6,sachin,stephenson,81.0,rose scott circuit,cordoba manor,ashfi eld,4226,vic,19461101.0,4783085,16199
3330,Person 62,6,annalise,stephenson,81.0,rose scott circuit,cordoba manor,ashfoeld,4226,vic,19461101.0,4783085,80358
4226,Person 62,6,kylee,stephenson,81.0,cordoba manor,rose scott circuit,ashfield,4226,vic,19461101.0,4783085,74099
4955,Person 62,6,kylee,stephenson,81.0,rose scott circuit,cordoba manor,ashfield,4226,vic,19461101.0,4783085,55017
432,Person 63,6,tenille,swiggs,,verbrugghenstreet,gallaghre hse,artaromn,7300,qld,19730510.0,6436926,70117
586,Person 63,6,tenille,swiggs,150.0,verbrugghen street,gallagher hse,artarmon,7300,qld,19730510.0,6436926,56684
626,Person 63,6,tenille,swiggs,150.0,verbruggh en street,gallagher hse,artarmon,7300,qld,19730510.0,6436926,2661
2136,Person 63,6,tenille,swiggs,150.0,verbrugghen street,,artarmon,7300,qld,19730510.0,6436926,20013
4790,Person 63,6,tenille,swiggs,150.0,verbrugghenstreet,gallagher hse,artarmon,7300,qld,19730510.0,6436926,73885
4937,Person 63,6,tenille,swiggs,150.0,verbrugghe nstreet,gallagher hse,artarmon,7300,qld,19730510.0,6436926,77132
450,Person 64,6,rebecica,trenerry,38.0,ashburner street,,roxburgh park,2000,wa,19050103.0,2980023,94330
1309,Person 64,6,rebecca,trenerry,,ashburne r street,little glencoe,roxburgh park,2000,wa,19050103.0,7814962,56570
3153,Person 64,6,rebecca,trene rry,37.0,ashburner street,little glencoe,roxburgh park,2000,wa,19050103.0,2980023,95561
3779,Person 64,6,rebecca,trenerry,323.0,ashburner street,little glencoe,roxburgh park,2000,wa,19050103.0,2980023,52632
4197,Person 64,6,rebecc,trenerry,323.0,ashburne street,,roxburgh park,2000,wa,19050103.0,2980023,54175
4764,Person 64,6,isabella,trenerry,323.0,ashburner street,little glencoe,roxburgh park,2000,wa,19050103.0,2980023,73301
452,Person 65,6,,morrison,66.0,quinlivan crescent,greengrove,caulfield north,4120,vic,19460909.0,3999669,78569
512,Person 65,6,grace,morrison,66.0,quinlivan crescent,greengrove,caulfield north,4120,vic,19460909.0,3999669,86283
826,Person 65,6,morrison,grace,66.0,quinlivan crescent,greengrove,caulfield north,4120,vic,19460909.0,3999669,53885
1251,Person 65,6,grace,morrison,66.0,quinlivan crescent,greengrove,caulfield north,4102,vic,19460909.0,3999669,55430
1848,Person 65,6,gracr,morrison,66.0,quinlivan crescent,greeng rpve,caulfield north,4120,vic,19460909.0,3999669,67942
2808,Person 65,6,graice,morriwon,66.0,quinlivan crescent,,caulfield north,4102,vic,19460909.0,3999669,25143
455,Person 66,6,ellen,dixon,69.0,litchfield place,,millkpark,4053,wa,19281110.0,9305219,77476
2267,Person 66,6,ellen,dixon,69.0,litchfield place,killara lodge,mill prak,4051,wa,19710129.0,9305219,66260
2993,Person 66,6,ellne,dixon,69.0,litchfield place,killara lodge,mount isa,4053,wa,19281110.0,9305219,99120
3149,Person 66,6,ellen,buckell,69.0,litchfield place,killaralodge,mill park,4053,wa,19281110.0,9305219,42395
3577,Person 66,6,ellen,thuleow,69.0,litchfield place,killara lodge,mill park,4053,wa,19281110.0,9305219,33610
3631,Person 66,6,ellen,dixon,69.0,litchfield place,killara lodge,mill park,4053,wa,19281110.0,9305219,69051
457,Person 67,6,blake,thiessen,16.0,kilburn close,wandarri,sandfly,2573,nsw,19241208.0,9632907,91434
627,Person 67,6,blake,thiessen,16.0,kilburn close,,surfers paradise,2576,nsw,19210321.0,9632907,15721
1110,Person 67,6,blake,thiesseh,6.0,kilburn close,wandarri,sandfly,2576,nsw,19210321.0,9632907,51157
1238,Person 67,6,blake,thiessen,16.0,kilburn close,wanda rri,sanufly,4807,nsw,19210321.0,9632907,47461
1968,Person 67,6,blake,thiessen,16.0,kilburn close,wandarri,sandfly,2576,nsw,19210321.0,9632907,52838
3176,Person 67,6,blakx,thiessen,16.0,wandarri,shackleton circuit,sandfly,2576,nsw,19210321.0,9632907,61259
464,Person 68,6,,clarke,97.0,merfield place,the meardows,bull creek,2830,act,19210503.0,2257500,81990
1047,Person 68,6,,clarke,97.0,merfieldplace,the meadows,bull creek,2830,act,,2257500,59180
1374,Person 68,6,alyssa,clarke,97.0,merfieldplace,the meadows,bull creek,2830,act,19219503.0,2257500,89677
1853,Person 68,6,,clarek,,merfield place,,bull creek,2830,act,19210503.0,2257500,64923
2029,Person 68,6,,clarke,97.0,merfield place,the meadows,bull creek,2830,act,19210503.0,2257500,77715
4445,Person 68,6,,clyarje,97.0,merfieldplace,the mea dows,bul lcreek,2803,act,19210503.0,2257500,57545
474,Person 69,6,,glaws,3.0,sculptor street,green farm mates,hahndorf,2581,qld,19670317.0,3792276,60495
956,Person 69,6,charlotte,glass,3.0,sculptor street,green fafrm mates,hahndorf,2581,qld,19510713.0,3792276,21049
2863,Person 69,6,charlotte,glass,3.0,sculpto r street,green far m mates,hahndorf,2581,qld,19510713.0,3792276,73267
3208,Person 69,6,charlotte,glass,3.0,sculptor street,green farm mates,hahncorf,2581,qld,19510713.0,3792216,14046
3747,Person 69,6,charlotte,glass,3.0,sculptor street,green farm mates,hahndorf,2581,qld,19510713.0,3792276,72172
4508,Person 69,6,charlotte,glass,3.0,sculptor street,green farm mates,hahndorf,2851,qld,19510713.0,3792276,73850
475,Person 70,6,frahn,lauren,5.0,solomon crescent,stoney creek,leichhardt,2570,vic,19180701.0,3134475,97722
920,Person 70,6,lauren,frahn,5.0,solomon crescent,stoney creek,leichhardt,2570,vic,19180701.0,3134475,53385
1604,Person 70,6,lauren,frahn,5.0,solomon crescent,stoney rceek,leichhardt,2570,vic,19180701.0,3134475,16728
2926,Person 70,6,amber,frah,5.0,solomon crescent,stoney creek,leichhardt,2507,vic,19180701.0,3134475,38675
3471,Person 70,6,lauren,frahn,5.0,solomon crescent,stoney rceek,leichhardt,2507,vic,19180701.0,3134475,96588
4959,Person 70,6,laurex,frahn,5.0,solomon crescent,stone ycreek,frankston,2570,vic,19810701.0,7840203,66885
482,Person 71,6,benedict,coleman,23.0,summerville crescent,huntawyle,avondale heights,4560,wa,19380327.0,1480351,88083
584,Person 71,6,benedict,white,23.0,summervillecrescent,huntawyle,avondale heights,4560,wa,19380327.0,1480251,93517
1000,Person 71,6,benwedict,coleman,23.0,huntawyle,summervill e crescent,avondale heights,4560,wa,19380327.0,1480351,76268
1751,Person 71,6,benedit,coleman,23.0,summerville crescent,huntawyle,avondale heights,4560,wa,19380327.0,1480315,77058
3198,Person 71,6,jordn yn,coleman,23.0,summerville crescent,huntawyle,avondale heights,4560,,19380327.0,1480351,36614
4196,Person 71,6,benedict,coleman,,summerville crescent,huntawyle,avondale heights,4560,wa,19380327.0,1480351,11641
487,Person 72,6,xavier,david,10.0,mcluckie crescent,glenbrae,murdoch,3143,sa,19320323.0,8644609,43381
912,Person 72,6,chloe,davdi,1.0,glenbrae,mcluckie crescent,murdoch,3143,sa,19320323.0,8644609,14730
1092,Person 72,6,xavier,david,10.0,mcluckie qcrescent,glenbrae,murdoch,3143,sa,19320323.0,8644609,77116
3258,Person 72,6,matthew,david,10.0,mcluckie urescent,glenbrae,murdoch,3143,sa,19320323.0,8644609,12878
3811,Person 72,6,xavier,david,10.0,mcluckie crescent,glenbare,murdoch,3143,sa,19320323.0,8644609,33088
4053,Person 72,6,michsel,david,10.0,mcluckie crescent,glebnrqe,murdoch,3143,sa,19320323.0,8644609,9680
514,Person 73,6,ashlie,mason,3.0,sinclairs treet,young retireeent village,flagstaff hill,3206,nsw,19540731.0,9955736,34457
