record_id,cluster_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,id
3341,56,joshua,,90.0,david street,,longjetty,6630,nsw,19410614.0,7166687,71964
2324,56,joshua,,90.0,david street,,long jetty,6637,nsw,19410614.0,7166687,99293
572,56,joshua,,90.0,david street,,long jetty,6630,nsw,19410614.0,7166687,96936
4319,56,joshua,white,90.0,david street,southern cross,long jetty,6630,nsw,19410614.0,7166687,56152
0,---,---,---,---,---,---,---,---,---,---,---,---
12,57,connor,bishop,27.0,jarreah,mackinnon street,aspley,6052,,19200417.0,8871067,69817
583,57,connor,bishop,27.0,mackinnon street,jarrah,aspley,6052,nsw,19200417.0,8870167,42249
0,---,---,---,---,---,---,---,---,---,---,---,---
482,58,benedict,coleman,23.0,summerville crescent,huntawyle,avondale heights,4560,wa,19380327.0,1480351,88083
4196,58,benedict,coleman,,summerville crescent,huntawyle,avondale heights,4560,wa,19380327.0,1480351,11641
584,58,benedict,white,23.0,summervillecrescent,huntawyle,avondale heights,4560,wa,19380327.0,1480251,93517
1000,58,benwedict,coleman,23.0,huntawyle,summervill e crescent,avondale heights,4560,wa,19380327.0,1480351,76268
1751,58,benedit,coleman,23.0,summerville crescent,huntawyle,avondale heights,4560,wa,19380327.0,1480315,77058
0,---,---,---,---,---,---,---,---,---,---,---,---
4937,59,tenille,swiggs,150.0,verbrugghe nstreet,gallagher hse,artarmon,7300,qld,19730510.0,6436926,77132
586,59,tenille,swiggs,150.0,verbrugghen street,gallagher hse,artarmon,7300,qld,19730510.0,6436926,56684
432,59,tenille,swiggs,,verbrugghenstreet,gallaghre hse,artaromn,7300,qld,19730510.0,6436926,70117
626,59,tenille,swiggs,150.0,verbruggh en street,gallagher hse,artarmon,7300,qld,19730510.0,6436926,2661
4790,59,tenille,swiggs,150.0,verbrugghenstreet,gallagher hse,artarmon,7300,qld,19730510.0,6436926,73885
2136,59,tenille,swiggs,150.0,verbrugghen street,,artarmon,7300,qld,19730510.0,6436926,20013
0,---,---,---,---,---,---,---,---,---,---,---,---
456,60,bailee,bevis,26.0,fitzsimmlns street,sovereing court,rochester,2620,vic,19070106.0,1266796,21927
4723,60,bailee,bevis,26.0,fitzsimmons street,sovereign court,rochester,2620,vic,19070106.0,1266796,7395
588,60,bailee,bevis,,fitzsimm osns street,sovereign court,rochester,2620,vic,19650507.0,1266796,54920
3645,60,bailee,bevsi,26.0,fitzsimmons street,sovereign court,rochester,2620,vic,19070106.0,1266796,74061
0,---,---,---,---,---,---,---,---,---,---,---,---
3296,61,casey,vitkunas,11.0,jones place,karinga park,emmaville,2346,tas,19551102.0,2474313,26935
589,61,casey,vitkunads,11.0,jones pljace,karinga park,emmaville,2346,tsa,19551102.0,2474313,60915
2102,61,noay,vitkunas,11.0,jones place,karinga park,emmaville,2346,tas,19551102.0,2474313,42690
103,61,casey,vitkunas,22.0,jones place,karinga park,emmaville,2346,tas,19551192.0,2474313,70858
0,---,---,---,---,---,---,---,---,---,---,---,---
4706,62,blake,noble,12.0,archibald street,,cleveland,2148,nsw,19540515.0,9773077,60414
296,62,blake,bristow,12.0,archibald street,the willows,cleveland,2184,,19540515.0,9773077,21617
595,62,blake,bristow,12.0,archibaldd tsreet,,cleveland,2148,nsw,19540515.0,9773077,39205
3900,62,blake,bristow,12.0,archibald street,the willows,cleveland,1248,nsw,19540515.0,9773077,89838
1981,62,blake,bristow,12.0,archibald street,the willows,cleveland,2148,nsw,19540515.0,9773077,31097
0,---,---,---,---,---,---,---,---,---,---,---,---
803,63,olivia,felmingham,32.0,anglissp lace,cranbrook,annandale,2604,nsw,19860811.0,5148092,84761
4102,63,keeley,felmingham,32.0,angliss place,cranbrook,annandale,2640,nsw,19860811.0,5148092,38353
271,63,keeley,felmingham,32.0,angliss place,cranbrook,annandale,2670,nsw,19860811.0,5148092,15756
1840,63,felmingham,keeley,32.0,angliss place,cranbrook,annandale,2640,nsw,19860811.0,5148092,97482
690,63,keeley,felmingham,32.0,angliss place,cranbrnook,annandale,2640,nsw,19860811.0,5148092,37626
597,63,keeley,felmindgham,32.0,angliss place,cranbrook,annandale,2640,wa,19860811.0,5148092,25653
0,---,---,---,---,---,---,---,---,---,---,---,---
354,64,samantha,forshaw,24.0,mcmillan crescent,tarwong,thebarton,3178,nsw,19420906.0,8586903,50547
2635,64,samantha,forshaw,24.0,mcmillan crescent,tarwong,thebarton,3178,nsw,19140807.0,8586103,33467
613,64,samantha,forshaw,,mcmillan crescent,tarpwong,thebarton,3178,nsw,19420906.0,8586103,44087
1973,64,samantha,forshaw,24.0,mcmillan crescent,tarwong,thebarton,3178,nsw,19420906.0,8586103,55217
0,---,---,---,---,---,---,---,---,---,---,---,---
614,65,elizabeth,stephenson,56.0,hallen close,warfa,kununurra,4147,nsw,19121119.0,4481240,32494
3788,65,elizabeth,stephenson,56.0,hallen close,warra,kununurra,4127,nsw,19121119.0,4481240,6807
3308,65,elizabeth,stephenson,56.0,hallen close,warra,kununufra,4127,nsw,19121119.0,4481240,26447
4145,65,stephenson,elizbeth,56.0,warar,hallen c lose,kununurra,4127,nsw,19121119.0,5112945,26381
3415,65,elizaseth,stephneson,56.0,hallenclose,warra,kununurra,4127,nsw,19121119.0,4481230,91475
607,65,elizabeth,stephenson,65.0,hallen close,warra,kununurra,4127,nsw,19121119.0,4481240,17436
0,---,---,---,---,---,---,---,---,---,---,---,---
617,66,matilda,mestrv,5.0,house circuit,retirement village,taringa,3802,qld,19801119.0,2563135,16067
4699,66,matilda,mestrov,5.0,house circuit,retirement village,taringa,3820,qld,19801119.0,2563135,71938
1771,66,matilda,mestrov,,housecicuit,retirement village,taringa,3820,qld,19801119.0,2536135,11659
366,66,matilda,mestrov,5.0,house circuit,retiremen tvillage,taringa,3820,,19801119.0,2563135,22602
0,---,---,---,---,---,---,---,---,---,---,---,---
1056,67,sach,jasmwine,1.0,goble street,renown,gawler west,2301,nsw,19791109.0,2530372,71189
231,67,jasmine,sach,17.0,goble s treet,ren own,gawler west,2031,nsw,19791109.0,2530372,21900
1064,67,jasmine,sah,1.0,goble street,renown,gawler west,2031,nsw,19791109.0,2530372,74915
1963,67,jasmine,sach,1.0,goble street,renown,gawler west,2031,nsw,19791109.0,2530372,82973
623,67,jasmine,sach,1.0,goble street,renown,gawler qest,2031,nsw,19791109.0,2530372,67759
2655,67,pwige,sach,1.0,,renown,gawler west,2031,nsw,19791109.0,2530372,61284
0,---,---,---,---,---,---,---,---,---,---,---,---
2341,68,,gillard,,matinavstreet,sun cit y resort,ascot park,4107,wa,19760203.0,9419843,72864
4169,68,,hoffman,62.0,matina street,sun city resort,ascot park,4107,wa,19760203.0,9419843,95295
2671,68,,gillard,62.0,matina sntreet,sun city resort,ascotp ark,4107,wa,19760203.0,9491843,66608
625,68,,gillard,62.0,matina street,sun city resort,ascot park,4107,wa,19760203.0,9419843,96398
245,68,,frgh,62.0,matina street,sun city r esort,ascot park,4107,wa,19760203.0,9419843,138
1117,68,,gillard,62.0,matina street,,newocmb,4107,wa,19760203.0,3510130,2130
0,---,---,---,---,---,---,---,---,---,---,---,---
3176,69,blakx,thiessen,16.0,wandarri,shackleton circuit,sandfly,2576,nsw,19210321.0,9632907,61259
457,69,blake,thiessen,16.0,kilburn close,wandarri,sandfly,2573,nsw,19241208.0,9632907,91434
1968,69,blake,thiessen,16.0,kilburn close,wandarri,sandfly,2576,nsw,19210321.0,9632907,52838
627,69,blake,thiessen,16.0,kilburn close,,surfers paradise,2576,nsw,19210321.0,9632907,15721
1238,69,blake,thiessen,16.0,kilburn close,wanda rri,sanufly,4807,nsw,19210321.0,9632907,47461
1110,69,blake,thiesseh,6.0,kilburn close,wandarri,sandfly,2576,nsw,19210321.0,9632907,51157
0,---,---,---,---,---,---,---,---,---,---,---,---
2161,70,shana,kowald,9.0,dookie street,locn 24,port macquarie,2586,sa,19200305.0,2522502,99933
628,70,shana,kowald,9.0,dookie street,locn24,port mdcquarie,2586,sa,19200305.0,2522502,51589
292,70,shana,kowald,9.0,locn 24,dookie street,port macquarie,2568,sa,19200305.0,2522502,21278
0,---,---,---,---,---,---,---,---,---,---,---,---
3620,71,felicity,pulford,25.0,federal highway,argyle,mayfield,4125,qld,19860610.0,2661643,46053
4872,71,felicty,pulford,25.0,federal jhighway,argyl w,mayfield,4125,qld,19860610.0,2661643,71412
4142,71,felicity,,25.0,federal highway,argy le,mayfield,4125,qld,,2661643,51162
630,71,felicity,pulford,3.0,federalhighway,argyle,charlestown,4125,qld,19860610.0,2661643,52827
407,71,felicigy,pulford,40.0,federal highway,argyle,mayfield,4125,qld,19860610.0,2661643,96444
1854,71,felicity,pulford,18.0,federal highway,argyle,mayfidld,4125,qld,19860610.0,2661643,67674
0,---,---,---,---,---,---,---,---,---,---,---,---
2971,72,marvo,maleszka,,winrae,genoa street,exeter,2251,vic,19391223.0,9915886,10449
3301,72,marco,maleszka,6.0,genoa street,winrae,exeter,2251,vic,19391223.0,9915886,5801
591,72,maroc,malezka,6.0,winrae,genoa street,exeter,2251,vic,19391223.0,9918586,27636
631,72,marco,maleszka,6.0,genoa vstreet,winrae,yangebup,2251,vic,19391223.0,9915886,3054
0,---,---,---,---,---,---,---,---,---,---,---,---
4832,73,grace,futcher,70.0,burt street,clearc reek,mentone,6523,nsw,19361127.0,2331344,29284
633,73,futcher,grace,7.0,burt steret,clear creek,mentone,6023,nsw,19361127.0,2332344,36617
1479,73,grace,futcher,70.0,burt street,clear creek,mentone,6023,nsw,19361127.0,2333144,69802
287,73,grace,futcher,70.0,burt street,clear creek,mentone,6023,nsw,19361127.0,2331344,34740
0,---,---,---,---,---,---,---,---,---,---,---,---
641,74,leslie,emiily,37.0,tamar arcade,medley street,athelnstone,4380,sa,19900328.0,5816513,12660
3323,74,emiixy,leslie,37.0,medley dtreet,tamar arcade,athelstone,4380,sa,19900328.0,5815613,42820
1868,74,emiily,leslze,37.0,medleystreet,tamar arcade,athelstone,4380,sa,19900328.0,5816513,8519
303,74,emiily,leslie,37.0,medley street,tamar arcade,athelstone,4380,sa,19900328.0,5816513,67942
0,---,---,---,---,---,---,---,---,---,---,---,---
1409,75,helena,ebert,745.0,garratt sxreet,brakburn,aspley,2024,vic,19710327.0,2510937,84567
644,75,helena,ebert,2.0,garratt street,braeburn,aspley,2024,vic,19710327.0,2510937,15187
2861,75,helena,ebert,21.0,garratt street,braeburn,aspley,2024,vic,19710327.0,2510937,81578
3598,75,helen,ebert,21.0,garratt street,braeburn,aspley,2024,vic,19710327.0,2510937,11600
637,75,sidonie,ebert,24.0,garrattjstreet,braeburn,aspley,2024,vic,19710327.0,2510937,22905
4287,75,helena,ebert,12.0,garratt fstreet,braeburn,asplye,2020,vic,19710327.0,2510937,59790
0,---,---,---,---,---,---,---,---,---,---,---,---
645,76,kyle,minards,34.0,beetaloo street,old post office,downer,3996,wa,19180430.0,9745200,17804
3014,76,emiiy,minards,23.0,beetaloo street,old post office,downer,3969,wa,19180430.0,9745200,91734
405,76,kyle,minards,23.0,beetaloo street,old post office,downer,3996,wa,19180430.0,9745200,15550
1622,76,kyle,minards,23.0,beetaloo street,old post ffice,downet,3996,wa,19180430.0,9745200,24759
3606,76,kyle,minarfs,23.0,beetaloo street,old post office,downer,9396,wa,19180430.0,9745200,76801
0,---,---,---,---,---,---,---,---,---,---,---,---
3587,77,monique,stoneman,53.0,balsillie acrescent,emuv ale,bilbul,4226,wa,19920924.0,1597681,43636
2931,77,jacob,stoneman,53.0,balsillie crescent,emuvale,bilbul,4226,wa,19920924.0,1597681,52009
646,77,jecob,stoneman,53.0,balsillie crescent,emucale,bilbul,4226,wa,19920924.0,1597681,61252
575,77,jacob,stoneman,53.0,balsillie crescent,emubale,bilbul,4226,wa,19920924.0,1597681,24750
0,---,---,---,---,---,---,---,---,---,---,---,---
1193,78,daniel,jardine,16.0,lanley square,,normanton,2580,act,19331130.0,1885743,80892
650,78,dansiel,jardine,16.0,lanle y square,,bargdra,2580,act,19331130.0,1885743,81893
611,78,daniel,jardnie,16.0,lanley square,,normanton,2580,act,19331130.0,1885743,23797
1862,78,daniel,jardne,16.0,lanley tuare,,normanon,2580,act,19331130.0,1885743,86375
0,---,---,---,---,---,---,---,---,---,---,---,---
2219,79,michael,wuchatsch,66.0,meeha n garden,medical centre,dianella,4700,wa,19190110.0,1614304,44035
652,79,michael,wuchatsch,66.0,meehan garden,medical centre,dianella,4700,wa,19190110.0,1614304,22205
3382,79,michadl,wuchatsch,41.0,meehan garden,medical c entre,dianella,4707,wa,19190110.0,1614304,18355
342,79,michel,wuchatsch,66.0,meehan garden,medical centre,diaenlla,4700,wa,19190110.0,1614304,38531
3800,79,michael,wucyatsch,66.0,meehan garden,medical ecntre,dianella,4700,wa,19190110.0,1613604,35015
0,---,---,---,---,---,---,---,---,---,---,---,---
3435,80,thomas,simmonds,17.0,lyall crescent,,berrimah,3163,nsw,19590127.0,2772828,34534
2444,80,thomas,simmonds,9.0,lyall crescent,,enoggera,3163,nsw,19590127.0,2772828,37567
657,80,thomas,simmonds,17.0,lyall cerscent,,berrimah,3163,nsw,19590127.0,2772828,42051
471,80,thomas,simmonds,17.0,,,berrimah,3136,nsw,19590127.0,2772828,16827
3608,80,thomas,simmoncs,17.0,lyall crescent,,berrimah,3163,nsw,19590127.0,2772828,84553
0,---,---,---,---,---,---,---,---,---,---,---,---
802,81,williiam,dowley,15.0,terewah circuit,,poolaijelo,4108,sa,19230716.0,7001131,23311
4773,81,william,dowlye,8.0,terewah circuit,bringaconog,dundas avlley,4108,sa,19100915.0,7001311,95939
368,81,william,dowley,8.0,terewah circuit,,poolaijelo,4198,sa,19100915.0,7001131,14066
659,81,william,dowley,8.0,terewahcircuit,bringamlong,poolaijelo,4108,sa,19100915.0,7001131,3635
1653,81,william,dowley,8.0,terewah circuit,bringalong,poolaijelo,4108,sa,19100915.0,7001131,13591
0,---,---,---,---,---,---,---,---,---,---,---,---
707,82,briony,dunst ohe,42.0,badham street,attunga orchard,macquarie fields,3190,wa,19340729.0,7461019,56766
4526,82,briony,dunstone,42.0,badham stfeet,attunga orchard,macquarie fields,3190,,19340729.0,7461019,14353
660,82,briony,dunstone,42.0,badham street,attunga orchard,macquarie fields,3190,wa,19340729.0,7461019,58781
4886,82,briony,dunstone,42.0,badham street,attungao rchard,macquarid fields,3910,wa,19340729.0,7461019,40564
445,82,briongy,dunstone,42.0,badham street,attunga orchard,macquariefields,3190,wa,19340729.0,7461019,50359
0,---,---,---,---,---,---,---,---,---,---,---,---
552,83,tayla,green,38.0,kambalda crescent,ambervale,bonville,2905,vic,19310715.0,2230673,47981
665,83,tayla,green,41.0,kambalda crescent,ambervale,bonville,2905,vic,19310715.0,2230673,85259
3942,83,tayla,greecn,38.0,kambalda crescent,ambevrale,bonville,2905,vic,19310175.0,2230673,69342
0,---,---,---,---,---,---,---,---,---,---,---,---
1440,84,christian,ferrar,2.0,boolee srteet,noss,doubleview,4352,nsw,19491125.0,2992541,38360
2754,84,christian,white,10.0,boolee street,noss,doubleview,4352,nsw,19491125.0,2992541,83899
4081,84,christian,,10.0,booleestreet,noss,doubleview,4352,,19491125.0,2992541,49346
372,84,christian,white,1.0,boolee street,noss,doubleview,4352,nsw,19491125.0,2992541,52744
671,84,white,christian,,boolee setreet,noss,,4352,nsw,19491125.0,2992541,3924
0,---,---,---,---,---,---,---,---,---,---,---,---
672,85,flyn,cresp,,nambucca street,,sandy bay,2768,vic,19761117.0,4839140,28571
328,85,zac,cresp,,nambucca street,,sandy bay,2768,vic,19761117.0,2624663,78895
747,85,flynn,cresp,,nambucc a street,rowethorpe,sandy bay,2768,vic,19761117.0,2624663,68406
1582,85,flynn,cres,,nambucca street,,sandy bay,2768,vic,19761117.0,2624663,21239
2255,85,flynn,cresp,,nambucca street,,sandy bay,2768,vic,19761117.0,2624663,11971
2224,85,flynn,crdsp,,nambucca street,,sandy bay,2786,vic,19761117.0,2624663,49621
0,---,---,---,---,---,---,---,---,---,---,---,---
682,86,amber,wite,31.0,moodie street,degadelga,eaton,2042,nsw,19120819.0,2839026,89899
268,86,amber,white,31.0,moodie street,degafelga,eaton,2042,nsw,19120819.0,2839026,36787
2135,86,amber,whiet,31.0,moodie street,degaflga,eaton,2024,nsw,19120819.0,2839026,4417
0,---,---,---,---,---,---,---,---,---,---,---,---
683,87,chloe,arneik,113.0,nelson place,blue hills,belmont,4883,sa,19000803.0,4389592,70903
3986,87,chloe,arneil,113.0,pullen street,blue hills,belmont,4883,nsw,19951224.0,4389592,83172
4021,87,chloe,arniel,113.0,pullen street,blue h ills,belmont,4838,nsw,,4389592,77078
343,87,chloe,arneil,113.0,pulle street,,belmoot,4883,nsw,19951224.0,4389592,78827
1720,87,chloe,arneil,113.0,pullenstreet,blue hills,belmont,4883,nsw,19951224.0,4389592,79796
2905,87,chloe,arneil,113.0,pullen sreet,blue hills,belmlnt,4883,nsw,19951224.0,4389592,61028
0,---,---,---,---,---,---,---,---,---,---,---,---
928,88,camerln,bishop,4.0,chillagoe street,edit heall,numeralla,6153,sa,19290325.0,8928429,67919
4168,88,cameron,bisho,4.0,chillagoe street,edithzhall,numeralla,6152,sa,19290325.0,8928429,50362
842,88,cameron,bishop,4.0,chillagoe street,edith hall,numeralla,6152,sa,19290325.0,8928429,49039
684,88,cameron,bishop,4.0,chillago e street,edith hall,numeralla,6152,sa,19290325.0,8928429,33003
526,88,cameron,bisohp,4.0,chillagoestreet,editshh all,numeralla,6152,sa,19720319.0,8928429,73913
2939,88,cameron,bisho,1.0,chillagoe street,edith hall,numerlala,6152,sa,19290325.0,8928429,7377
0,---,---,---,---,---,---,---,---,---,---,---,---
778,89,marcus,rei,290.0,geil s court,cambri vlge,narembjrn,6020,nsw,19400624.0,3592731,31190
3447,89,reid,marcus,290.0,geils coirt,cambri vlge,naremburn,6020,nsw,19400624.0,3592731,51556
406,89,marcus,reid,290.0,geils ocurt,cambri vlge,naremburn,6020,nsw,19400624.0,3592731,61082
687,89,marcus,reid,290.0,geils court,cambri vlge,naremburn,6020,nsw,19400624.0,3592731,23447
0,---,---,---,---,---,---,---,---,---,---,---,---
514,90,ashlie,mason,3.0,sinclairs treet,young retireeent village,flagstaff hill,3206,nsw,19540731.0,9955736,34457
3981,90,ashlie,mason,3.0,sinclair street,young retirement village,flagstaff hill,3201,nsw,19540731.0,9955736,14814
3054,90,ashlie,mason,3.0,sinclair street,young retiremeht village,flagstaff hill,3201,nsw,19540731.0,9955736,12634
689,90,ashlie,mason,3.0,sinclair street,young retirement village,flagstaff hill,3201,nsw,19540731.0,4277141,71043
3475,90,mason,ashlie,6.0,sinclair street,young retirement village,,3201,nsw,19540731.0,9955736,50391
4947,90,ashlie,mason,3.0,,young retirmeent village,flagstafflhill,3201,nsw,19540731.0,9955736,23713
0,---,---,---,---,---,---,---,---,---,---,---,---
4201,91,jaiden,rolilns,48.0,swinden street,tulgeywood,balwyn north,2224,nt,19280722.0,7626396,69610
2891,91,jaiden,rollins,48.0,rossarden street,tulgeywood,balwyn north,2224,nt,19280722.0,7626396,95260
2030,91,jaiden,rolli ns,48.0,tulgeywomod,rossarden street,balwyn north,2224,nf,19280722.0,7626396,29361
691,91,jaiden,rollins,95.0,rossarden street,tulgewyood,balwyn north,2224,nt,19280722.0,7626396,97755
187,91,jaiden,rollins,48.0,tulgeywood,rossarden street,balwyn north,2224,nt,19280722.0,7626396,45656
0,---,---,---,---,---,---,---,---,---,---,---,---
88,92,jordan,vaile,12.0,mullan street,rosewynne,mansfield,4153,qld,19940914.0,7672358,13180
693,92,jordan,vaile,12.0,postle circuit,rosewynne,mansfield,4152,qld,19250617.0,7672358,53310
4638,92,jordan,vaile,12.0,mullan street,rosewynne,mansfield,4152,qld,19250617.0,7672358,76659
0,---,---,---,---,---,---,---,---,---,---,---,---
161,93,jonah,nguyen,8.0,dalley crescent,the palms village,kingary,2607,nsw,19591019.0,9550440,7600
868,93,jonah,nguyen,8.0,dalley crescent,,kingaroy,2607,nsw,19591019.0,9550440,27842
1358,93,jonah,nguyen,8.0,dalley crescent,the palms village,kingaroy,2607,nsw,19591019.0,9550440,10315
1335,93,,nguyen,8.0,dalleycrescent,the palms village,edgewaetr,2607,nsw,19591019.0,9550440,26236
698,93,jonai,nguyen,8.0,dalley crescent,the palms village,kingaroy,2607,nsw,19591019.0,9550940,24240
0,---,---,---,---,---,---,---,---,---,---,---,---
2916,94,lock,emmerson,5.0,burnie s treet,gordale,thursdaq iland,3174,vic,19211129.0,3901477,35549
3879,94,emmerson,lock,5.0,burnie sreet,,thursday island,3147,vic,19211129.0,3901477,44197
3336,94,emmerson,lock,5.0,burnie street,gordale,thursday island,3147,vic,19211129.0,3901477,15611
